,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
90,1705,2020-08-01 01:53:44.4140,2020-08-01 02:22:09.6990,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,44227,Customer,1997,2
91,1309,2020-08-01 01:54:21.3060,2020-08-01 02:16:10.9210,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,42396,Customer,1969,0
92,543,2020-08-01 02:00:10.8220,2020-08-01 02:09:13.8620,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42164,Subscriber,1989,1
93,544,2020-08-01 02:02:45.5200,2020-08-01 02:11:50.2220,3195,Sip Ave,40.73089709786179,-74.06391263008119,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42427,Subscriber,1990,1
94,487,2020-08-01 02:03:20.5160,2020-08-01 02:11:28.4510,3195,Sip Ave,40.73089709786179,-74.06391263008119,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42590,Customer,1969,0
95,692,2020-08-01 02:06:15.4690,2020-08-01 02:17:47.5410,3211,Newark Ave,40.72152515,-74.046304543,3220,5 Corners Library,40.73496102000952,-74.05950307846071,32586,Subscriber,1992,1
96,288,2020-08-01 02:09:41.8790,2020-08-01 02:14:30.3200,3639,Harborside,40.71925170000001,-74.034234,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44781,Subscriber,1990,1
97,2655,2020-08-01 02:19:49.2350,2020-08-01 03:04:05.2280,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519,44426,Customer,2001,2
98,3083,2020-08-01 02:23:26.8450,2020-08-01 03:14:50.6310,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,45353,Customer,1993,2
99,3663,2020-08-01 02:24:27.3600,2020-08-01 03:25:30.3690,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44387,Customer,2000,2
100,1374,2020-08-01 02:24:27.4420,2020-08-01 02:47:21.6810,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,45647,Customer,2000,2
101,2039,2020-08-01 02:24:59.0090,2020-08-01 02:58:58.9290,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519,44430,Customer,1969,0
102,1855,2020-08-01 02:26:47.2250,2020-08-01 02:57:42.7450,3210,Pershing Field,40.742677141,-74.051788633,3196,Riverview Park,40.7443187,-74.04399090000001,42625,Customer,1969,0
103,2801,2020-08-01 02:27:31.5910,2020-08-01 03:14:13.0470,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,45266,Customer,1999,1
104,3541,2020-08-01 02:28:09.3450,2020-08-01 03:27:10.8380,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42438,Customer,1994,2
105,375,2020-08-01 02:28:42.0930,2020-08-01 02:34:57.5440,3194,McGinley Square,40.7253399253558,-74.06762212514876,3194,McGinley Square,40.7253399253558,-74.06762212514876,42177,Subscriber,1993,1
106,3281,2020-08-01 02:37:33.4390,2020-08-01 03:32:14.7950,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,44749,Customer,1992,2
107,14346,2020-08-01 02:37:52.6240,2020-08-01 06:36:59.1600,3638,Washington St,40.7242941,-74.0354826,3196,Riverview Park,40.7443187,-74.04399090000001,32430,Customer,1969,0
108,3044,2020-08-01 02:40:50.7450,2020-08-01 03:31:35.4160,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42171,Customer,1969,0
109,3065,2020-08-01 02:41:04.4180,2020-08-01 03:32:09.7700,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42585,Customer,1969,0
110,3055,2020-08-01 02:41:21.4570,2020-08-01 03:32:16.4830,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42271,Customer,1969,0
111,2374,2020-08-01 02:52:42.7160,2020-08-01 03:32:16.7520,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42376,Customer,1998,2
112,1545,2020-08-01 02:59:40.4360,2020-08-01 03:25:25.8230,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,45647,Customer,1998,1
113,1175,2020-08-01 03:05:55.2150,2020-08-01 03:25:31.0600,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,38543,Customer,1998,2
114,458,2020-08-01 03:07:09.0100,2020-08-01 03:14:47.9460,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44430,Customer,1969,0
115,423,2020-08-01 03:07:45.1220,2020-08-01 03:14:48.4180,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44343,Customer,2001,2
